source,source_id,flagged_fragrance,flagged_parabens,flagged_sulfates,flagged_phthalates,flagged_alcohol,flagged_silicones
ulta,104,False,False,False,False,False,True
ulta,107,False,False,False,False,False,False
ulta,106,False,False,False,False,False,True
ulta,108,False,False,False,False,False,False
ulta,111,False,False,False,False,False,True
ulta,112,False,False,False,False,False,True
ulta,115,False,False,False,False,False,False
ulta,116,True,True,False,False,False,True
ulta,117,False,False,True,False,False,True
ulta,118,False,False,False,False,False,True
ulta,120,False,False,True,False,False,True
ulta,119,False,False,False,False,False,True
ulta,124,False,False,False,False,False,True
ulta,88,False,False,False,False,False,False
ulta,127,False,False,False,False,False,True
ulta,130,False,False,False,False,False,True
ulta,139,False,False,False,False,False,True
ulta,131,False,False,False,False,False,True
ulta,134,True,False,True,False,False,True
ulta,126,False,False,True,False,False,True
ulta,138,False,False,True,False,False,False
ulta,140,True,True,False,False,False,True
ulta,141,False,False,False,False,False,False
ulta,142,False,False,False,False,False,True
ulta,145,False,False,False,False,False,True
ulta,146,False,False,False,False,False,True
ulta,148,False,False,True,False,True,True
ulta,147,False,False,False,False,False,True
ulta,150,False,False,False,False,False,True
ulta,152,False,False,True,False,False,True
ulta,153,True,False,False,False,False,True
ulta,154,False,False,False,False,False,False
ulta,155,False,False,False,False,True,True
ulta,157,False,False,False,False,False,True
ulta,161,False,False,False,False,False,True
ulta,158,False,False,True,False,False,True
ulta,173,False,False,False,False,False,True
ulta,175,False,False,True,False,False,True
ulta,164,True,False,False,False,False,True
ulta,165,False,False,False,False,False,False
ulta,168,True,False,True,False,False,True
ulta,171,False,False,False,False,False,True
ulta,177,False,False,False,False,False,True
ulta,181,False,False,False,False,False,True
ulta,184,False,False,True,False,False,False
ulta,180,False,False,False,False,False,False
ulta,162,False,False,False,False,False,False
ulta,189,False,False,False,False,False,False
ulta,191,False,False,False,False,False,False
ulta,209,False,False,False,False,False,False
ulta,192,False,False,True,False,False,True
ulta,241,False,False,True,False,False,True
ulta,227,False,False,False,False,False,True
ulta,204,False,False,False,False,False,False
ulta,214,False,False,False,False,False,True
ulta,225,True,False,True,False,False,True
ulta,229,True,False,False,False,False,True
ulta,213,True,False,False,False,False,False
ulta,208,False,False,True,False,False,False
ulta,202,False,False,False,False,False,True
ulta,207,False,False,True,False,False,True
ulta,210,False,False,False,False,False,False
ulta,216,False,False,False,False,False,False
ulta,217,False,False,False,False,False,True
ulta,218,True,False,False,False,False,False
ulta,221,False,False,False,False,False,True
ulta,235,True,False,False,False,False,True
ulta,237,False,False,False,False,False,True
ulta,239,False,False,True,False,False,True
ulta,251,False,False,False,False,False,True
ulta,290,False,False,True,False,False,True
ulta,294,False,False,False,False,False,True
ulta,298,False,False,False,False,False,False
ulta,311,False,False,False,False,False,True
ulta,282,False,False,False,False,False,True
ulta,255,False,False,False,False,False,False
ulta,280,False,False,False,False,False,True
ulta,266,True,False,False,False,False,True
ulta,304,False,True,False,False,False,True
ulta,256,False,False,False,False,False,True
ulta,257,False,False,False,False,False,True
ulta,259,False,False,False,False,False,False
ulta,260,False,False,False,False,False,True
ulta,310,False,False,False,False,False,True
ulta,267,False,False,False,False,False,True
ulta,269,False,False,True,False,False,True
ulta,270,True,False,True,False,False,True
ulta,271,True,False,False,False,False,True
ulta,272,False,False,False,False,False,True
ulta,273,False,False,False,False,False,False
ulta,274,False,False,True,False,False,True
ulta,275,False,False,False,False,False,True
ulta,277,False,True,False,False,False,True
ulta,278,False,False,True,False,False,True
ulta,283,True,False,False,False,False,True
ulta,284,True,False,True,False,False,True
ulta,285,True,False,True,False,False,True
ulta,291,False,False,True,False,False,False
ulta,289,False,False,False,False,False,True
ulta,292,False,False,False,False,False,True
ulta,293,False,False,False,False,False,True
ulta,295,False,False,False,False,False,True
ulta,297,False,True,True,False,False,True
ulta,299,True,False,True,False,False,True
ulta,300,False,False,False,False,False,False
ulta,301,False,False,False,False,False,False
ulta,302,False,False,False,False,False,True
ulta,306,False,False,False,False,False,True
ulta,307,False,False,False,False,False,False
ulta,308,False,False,False,False,False,True
ulta,309,False,False,False,False,False,True
ulta,281,False,False,False,False,False,True
ulta,342,False,False,True,False,False,True
ulta,343,False,False,False,False,False,False
ulta,344,False,False,True,False,False,False
ulta,315,False,False,True,False,False,False
ulta,320,True,False,True,False,False,False
ulta,319,False,False,True,False,False,True
ulta,318,False,False,False,False,False,True
ulta,322,False,False,False,False,False,True
ulta,323,False,False,True,False,False,False
ulta,325,False,False,True,False,False,True
ulta,326,False,False,False,False,False,False
ulta,327,False,False,False,False,False,True
ulta,328,False,False,True,False,False,True
ulta,330,False,False,False,False,False,True
ulta,331,False,False,True,False,False,False
ulta,333,False,False,True,False,True,True
ulta,336,False,False,False,False,False,True
ulta,337,False,False,False,False,False,True
ulta,339,False,False,False,False,False,False
ulta,366,True,False,False,False,False,True
ulta,341,False,False,True,False,False,True
ulta,345,False,False,False,False,False,False
ulta,347,False,False,False,False,False,True
ulta,348,False,False,False,False,False,False
ulta,349,False,True,True,False,False,True
ulta,355,False,False,True,False,False,True
ulta,353,False,False,False,False,True,True
ulta,354,False,False,False,False,False,False
ulta,382,False,False,False,False,False,False
ulta,358,False,False,True,False,False,False
ulta,360,False,False,False,False,False,False
ulta,361,False,False,False,False,False,False
ulta,365,False,False,False,False,False,False
ulta,364,False,False,False,False,False,False
ulta,367,False,False,True,False,True,True
ulta,371,False,False,False,False,False,True
ulta,334,False,False,False,False,False,False
ulta,376,False,False,False,False,False,True
ulta,378,False,False,True,False,True,True
ulta,381,False,False,False,False,False,False
ulta,388,False,False,True,False,False,True
ulta,394,False,False,False,False,False,True
ulta,397,False,False,True,False,False,False
ulta,389,False,False,False,False,False,False
ulta,688,False,False,False,False,False,True
ulta,805,False,False,False,False,False,True
ulta,803,True,False,False,False,False,True
ulta,1021,False,False,False,False,False,True
ulta,1029,False,False,False,False,False,False
ulta,1033,False,False,False,False,False,False
ulta,752,False,False,False,False,False,False
ulta,753,False,False,False,False,False,False
ulta,663,True,False,False,False,False,False
ulta,1102,False,False,False,False,False,False
ulta,665,False,False,False,False,False,False
ulta,666,False,False,True,False,False,False
ulta,667,False,False,False,False,False,True
ulta,670,False,False,True,False,False,False
ulta,669,False,False,False,False,False,False
ulta,671,False,False,False,False,False,True
ulta,673,False,False,False,False,False,True
ulta,674,True,False,False,False,False,True
ulta,675,False,False,False,False,False,True
ulta,676,False,False,False,False,False,False
ulta,678,False,False,False,False,False,True
ulta,1112,False,False,False,False,False,False
ulta,1077,False,False,False,False,False,True
ulta,1145,False,False,False,False,False,True
ulta,682,False,False,False,False,False,False
ulta,683,True,False,False,False,False,False
ulta,685,False,False,False,False,False,False
ulta,690,False,False,False,False,False,False
ulta,691,False,False,False,False,False,True
ulta,692,False,False,False,False,False,True
ulta,694,False,False,True,False,True,True
ulta,695,False,False,False,False,False,False
ulta,699,False,False,False,False,False,True
ulta,701,False,False,False,False,False,True
ulta,703,False,False,False,False,False,True
ulta,704,False,False,False,False,False,True
ulta,756,True,False,False,False,False,True
ulta,672,False,False,False,False,False,False
ulta,708,False,False,False,False,False,False
ulta,711,False,False,False,False,False,True
ulta,712,False,False,False,False,False,True
ulta,713,False,False,False,False,False,True
ulta,681,False,False,False,False,False,True
ulta,720,False,False,False,False,False,False
ulta,728,False,False,True,False,False,False
ulta,729,False,False,False,False,False,False
ulta,731,False,False,False,False,False,True
ulta,732,True,False,False,False,False,True
ulta,760,False,False,False,False,False,True
ulta,776,False,False,True,False,False,True
ulta,740,False,False,False,False,False,False
ulta,796,False,False,False,False,False,True
ulta,817,False,False,False,False,False,False
ulta,820,False,False,False,False,False,False
ulta,1162,False,True,False,False,False,True
ulta,679,True,False,True,False,False,False
ulta,686,False,False,False,False,False,False
ulta,696,True,False,True,False,False,False
ulta,697,False,False,False,False,False,True
ulta,698,False,False,False,False,False,True
ulta,709,False,False,True,False,False,True
ulta,737,False,False,False,False,False,True
ulta,716,False,False,False,False,False,True
ulta,724,False,False,False,False,False,True
ulta,726,False,False,False,False,False,True
ulta,733,True,False,False,False,False,False
ulta,758,False,False,False,False,False,True
ulta,736,True,False,False,False,False,False
ulta,744,False,False,True,False,False,False
ulta,743,False,False,False,False,False,False
ulta,745,False,False,False,False,False,False
ulta,748,False,False,False,False,False,False
ulta,759,False,False,False,False,False,True
ulta,765,False,False,False,False,False,False
ulta,767,True,True,False,False,False,False
ulta,769,True,False,False,False,False,False
ulta,770,False,False,False,False,False,False
ulta,774,False,False,False,False,False,False
ulta,782,False,False,False,False,False,True
ulta,835,False,False,False,False,False,True
ulta,787,False,False,False,False,False,True
ulta,797,False,False,False,False,False,False
ulta,793,False,False,False,False,False,True
ulta,804,True,False,True,False,False,False
ulta,831,False,False,False,False,False,False
ulta,837,False,False,False,False,False,True
ulta,836,False,False,False,False,False,False
ulta,821,False,False,False,False,False,True
ulta,827,True,False,False,False,False,True
ulta,844,False,False,False,False,False,False
ulta,843,False,False,False,False,True,False
ulta,848,False,False,False,False,False,True
ulta,723,False,False,False,False,False,False
ulta,824,False,False,False,False,False,True
ulta,735,False,False,False,False,False,True
ulta,746,False,False,False,False,False,False
ulta,757,False,False,False,False,False,False
ulta,763,False,False,False,False,False,False
ulta,780,False,False,False,False,False,True
ulta,791,False,False,False,False,False,False
ulta,792,False,False,False,False,False,True
ulta,788,False,False,False,False,False,True
ulta,832,False,False,False,False,False,True
ulta,840,False,False,False,False,False,False
ulta,801,False,False,False,False,False,False
ulta,806,False,False,False,False,False,False
ulta,847,False,False,True,False,False,True
ulta,849,False,False,False,False,False,False
ulta,819,False,False,False,False,False,False
ulta,822,False,False,False,False,False,True
ulta,826,False,False,True,False,False,True
ulta,825,False,False,True,False,False,True
ulta,833,False,False,False,False,False,True
ulta,846,False,True,False,False,False,True
ulta,853,False,False,False,False,False,True
ulta,842,False,False,False,False,False,False
ulta,852,False,False,False,False,False,False
ulta,866,False,False,False,False,False,True
ulta,868,False,False,False,False,False,True
ulta,869,False,True,False,False,False,True
ulta,874,False,False,True,False,False,True
ulta,854,False,False,False,False,False,True
ulta,882,False,False,False,False,False,False
ulta,893,False,False,False,False,False,False
ulta,902,False,False,True,False,False,True
ulta,909,False,False,False,False,False,True
ulta,918,False,False,False,False,False,False
ulta,919,False,False,False,False,False,False
ulta,738,False,False,False,False,False,True
ulta,750,False,False,False,False,False,True
ulta,755,False,False,False,False,False,False
ulta,764,True,False,True,False,False,True
ulta,741,False,False,False,False,False,True
ulta,775,False,False,False,False,False,False
ulta,781,False,False,False,False,False,True
ulta,790,False,False,False,False,False,True
ulta,795,True,False,False,False,False,True
ulta,798,False,False,False,False,False,False
ulta,814,False,False,False,False,False,True
ulta,815,False,False,False,False,False,False
ulta,818,False,False,False,False,False,False
ulta,845,False,False,False,False,False,False
ulta,859,False,False,False,False,False,True
ulta,862,False,False,False,False,False,False
ulta,864,False,False,False,False,False,False
ulta,867,True,False,False,False,False,False
ulta,941,False,False,False,False,False,False
ulta,942,True,False,False,False,False,True
ulta,879,False,False,False,False,False,False
ulta,883,False,False,False,False,False,False
ulta,949,True,False,False,False,False,True
ulta,952,True,False,False,False,False,True
ulta,963,False,False,False,False,False,True
ulta,899,False,False,False,False,True,False
ulta,932,False,False,False,False,False,True
ulta,839,False,False,False,False,False,True
ulta,851,False,False,False,False,False,False
ulta,861,False,False,False,False,False,False
ulta,872,False,False,False,False,False,False
ulta,907,False,False,True,False,False,False
ulta,917,True,False,False,False,False,True
ulta,920,False,False,False,False,False,False
ulta,922,True,False,False,False,False,False
ulta,954,False,False,False,False,False,True
ulta,966,False,False,False,False,False,False
ulta,888,False,False,False,False,False,True
ulta,890,True,False,False,False,True,True
ulta,982,True,False,False,False,False,False
ulta,985,False,False,False,False,False,True
ulta,925,False,False,False,False,False,True
ulta,926,True,False,False,False,False,False
ulta,929,False,False,False,False,False,False
ulta,933,False,False,False,False,False,False
ulta,934,False,False,False,False,False,False
ulta,936,False,False,False,False,False,True
ulta,878,False,False,False,False,False,True
ulta,881,False,False,False,False,False,False
ulta,884,False,False,False,False,False,True
ulta,967,True,False,False,False,False,True
ulta,927,False,False,False,False,False,True
ulta,931,False,False,False,False,False,True
ulta,921,False,False,False,False,False,True
ulta,923,False,False,False,False,False,True
ulta,938,False,False,False,False,False,True
ulta,939,False,False,False,False,False,False
ulta,945,False,False,False,False,False,True
ulta,946,False,False,False,False,False,False
ulta,947,False,False,False,False,False,True
ulta,957,False,False,False,False,False,True
ulta,969,False,False,False,False,False,False
ulta,991,False,False,False,False,False,False
ulta,977,False,False,False,False,False,False
ulta,976,False,False,False,False,False,False
ulta,948,False,False,False,False,False,True
ulta,962,False,False,False,False,False,True
ulta,972,False,False,False,False,False,False
ulta,978,True,False,False,False,False,True
ulta,979,True,False,False,False,False,False
ulta,984,False,False,False,False,False,False
ulta,987,False,False,False,False,False,True
ulta,988,True,False,False,False,False,True
ulta,1017,True,False,False,False,False,True
ulta,1018,False,False,False,False,False,True
ulta,1026,False,False,False,False,False,True
ulta,1032,False,False,False,False,False,False
ulta,992,False,False,False,False,False,True
ulta,993,False,False,False,False,True,True
ulta,986,False,False,False,False,False,False
ulta,943,False,False,False,False,False,False
ulta,1014,False,False,False,False,False,False
ulta,1036,False,False,False,False,False,True
ulta,994,True,False,False,False,False,True
ulta,997,False,False,False,False,False,False
ulta,1010,False,False,False,False,False,True
ulta,999,False,False,False,False,False,True
ulta,1002,False,False,False,False,False,True
ulta,1008,True,True,False,False,False,True
ulta,1011,False,False,True,False,False,True
ulta,1012,False,False,False,False,False,False
ulta,1022,False,False,False,False,False,True
ulta,996,True,False,False,False,False,False
ulta,1003,False,True,False,False,False,True
ulta,1005,True,False,False,False,False,True
ulta,1013,False,True,False,False,False,True
ulta,995,False,False,False,False,False,True
ulta,1045,False,False,False,False,False,False
ulta,1046,True,False,False,False,False,False
ulta,1050,False,False,False,False,False,True
ulta,1055,False,False,True,False,False,False
ulta,1090,False,False,False,False,False,True
ulta,1061,True,False,False,False,False,True
ulta,1060,False,False,False,False,False,True
ulta,1092,True,False,False,False,False,False
ulta,1106,False,False,False,False,False,False
ulta,1110,False,False,False,True,False,False
ulta,1071,True,False,False,False,False,False
ulta,1080,False,False,False,False,False,True
ulta,1070,False,False,False,False,False,True
ulta,1075,False,False,False,False,False,True
ulta,1088,False,False,False,False,False,True
ulta,1089,False,False,False,False,False,False
ulta,1182,False,False,True,False,False,False
ulta,1141,False,False,False,False,False,True
ulta,1164,False,False,False,False,False,False
ulta,1199,False,False,False,False,False,False
ulta,1023,False,False,False,False,False,False
ulta,1034,False,True,False,False,False,True
ulta,1037,False,False,False,False,False,False
ulta,1053,False,False,False,False,False,True
ulta,1054,False,False,False,False,False,False
ulta,1087,False,False,False,False,False,False
ulta,1117,False,False,False,False,False,True
ulta,1124,False,False,False,False,False,False
ulta,1066,False,False,False,False,False,True
ulta,1068,False,False,False,False,False,True
ulta,1069,False,False,False,False,False,True
ulta,1074,False,False,False,False,False,True
ulta,1159,False,False,False,False,False,False
ulta,1155,False,False,False,False,False,True
ulta,1133,False,False,False,False,False,True
ulta,1095,False,False,False,False,False,False
ulta,1105,False,False,True,False,False,True
ulta,1107,False,False,False,False,False,True
ulta,1118,False,False,False,False,False,True
ulta,1084,False,False,False,False,False,True
ulta,1140,False,True,False,False,False,True
ulta,1129,False,False,False,False,False,True
ulta,1196,False,False,False,False,False,False
ulta,1205,False,False,False,False,False,False
ulta,1132,False,False,False,True,False,True
ulta,1148,False,False,True,False,False,True
ulta,1067,False,False,False,False,True,True
ulta,1094,False,False,False,False,False,True
ulta,1099,False,True,False,False,False,False
ulta,1104,False,False,False,False,False,True
ulta,1152,False,False,False,False,False,False
ulta,1131,False,False,False,False,False,True
ulta,1203,False,False,True,False,False,True
ulta,1212,False,False,True,False,False,True
ulta,1233,False,False,False,False,False,False
ulta,1232,False,False,False,False,False,True
ulta,1121,False,False,False,False,False,True
ulta,1119,False,False,False,False,False,True
ulta,1190,False,False,False,False,False,False
ulta,1134,False,False,False,False,False,True
ulta,1137,False,False,False,False,False,True
ulta,1138,False,False,False,False,False,False
ulta,1156,False,False,False,False,False,False
ulta,1198,False,False,False,False,False,True
ulta,1204,False,False,False,False,False,False
ulta,1288,False,False,False,False,False,False
ulta,1336,False,False,False,False,False,False
ulta,1353,False,False,True,False,False,True
ulta,1356,False,False,False,False,False,False
ulta,1049,False,False,False,False,False,True
ulta,1235,True,False,False,False,False,True
ulta,1179,False,False,True,False,False,True
ulta,81,False,False,False,False,False,True
ulta,374,False,False,False,False,False,True
ulta,1143,False,False,False,False,False,False
ulta,1001,False,False,False,False,False,True
ulta,1078,False,False,False,False,False,True
ulta,1100,False,False,False,False,False,True
ulta,961,True,False,True,False,False,True
ulta,975,True,False,False,False,False,False
ulta,785,False,False,False,False,False,True
ulta,937,False,False,False,False,False,True
ulta,876,False,False,False,False,False,True
ulta,886,False,False,False,False,False,False
ulta,911,False,False,False,False,False,False
ulta,924,True,False,False,False,False,True
ulta,829,False,False,False,False,False,True
ulta,784,False,False,False,False,False,False
ulta,789,False,False,False,False,False,True
ulta,800,False,False,False,False,False,False
ulta,816,True,False,False,False,False,False
ulta,721,False,False,False,False,False,False
ulta,762,False,False,False,False,False,True
ulta,772,False,False,False,False,False,True
ulta,668,False,False,False,False,False,True
ulta,677,False,False,False,False,False,True
ulta,715,False,False,False,False,False,False
ulta,377,False,False,True,False,False,False
ulta,385,True,False,False,False,False,True
ulta,352,False,False,False,False,True,True
ulta,363,False,False,True,False,False,False
ulta,317,False,False,True,False,False,True
ulta,346,False,False,False,False,False,True
ulta,279,False,False,True,False,False,False
ulta,287,False,False,False,False,False,False
ulta,305,False,False,True,False,False,True
ulta,268,False,False,False,False,False,True
ulta,83,False,False,True,False,False,True
ulta,16,True,False,False,False,False,True
ulta,182,False,False,False,False,False,False
ulta,129,False,False,False,False,False,True
ulta,136,False,True,False,False,False,True
ulta,151,False,False,False,False,False,True
ulta,95,False,False,True,False,False,True
ulta,47,False,False,False,False,False,True
ulta,56,True,False,False,False,False,True
ulta,65,False,False,True,False,False,True
ulta,1,False,False,True,False,False,True
ulta,11,False,False,False,False,False,True
ulta,21,False,False,False,False,False,False
ulta,33,False,False,False,False,False,False
ulta,1387,False,False,False,False,False,True
ulta,1383,False,False,False,False,False,True
ulta,1405,False,False,False,False,False,False
ulta,1396,False,False,False,False,False,False
ulta,1384,False,False,False,False,False,False
ulta,1333,True,True,False,False,False,True
ulta,1327,False,False,False,False,False,True
ulta,1328,False,False,False,False,False,True
ulta,1290,False,False,False,False,False,True
ulta,1277,False,False,False,False,False,True
ulta,1265,False,True,False,False,False,True
ulta,1254,False,False,False,False,False,False
ulta,1223,False,False,False,False,False,False
ulta,1192,False,False,False,False,False,False
ulta,1167,False,False,False,False,False,True
ulta,1135,False,False,False,False,False,True
ulta,26,False,False,False,False,False,True
ulta,31,False,False,False,False,False,False
ulta,34,False,False,True,False,True,True
ulta,40,False,False,False,False,False,False
ulta,38,False,False,False,False,False,False
ulta,50,True,False,True,False,False,True
ulta,58,False,False,False,False,False,True
ulta,61,False,False,False,False,True,True
ulta,70,True,False,False,False,False,True
ulta,73,True,False,True,False,False,True
ulta,76,False,False,False,False,False,True
ulta,85,True,True,True,False,False,True
ulta,89,False,False,False,False,False,True
ulta,66,False,False,False,False,False,True
ulta,99,True,False,True,False,False,False
ulta,109,False,False,False,False,False,True
ulta,122,False,False,True,False,False,True
ulta,123,False,False,False,False,False,False
ulta,121,True,False,False,False,False,True
ulta,128,False,False,False,False,False,False
ulta,132,False,False,False,False,False,True
ulta,133,False,False,False,False,False,False
ulta,137,False,False,False,False,False,False
ulta,143,False,False,False,False,False,True
ulta,144,False,True,False,False,False,True
ulta,149,False,False,False,False,False,True
ulta,160,False,False,True,False,False,False
ulta,172,True,False,False,False,False,True
ulta,174,False,False,False,False,False,False
ulta,169,False,False,False,False,False,True
ulta,163,False,False,False,False,False,False
ulta,166,False,False,False,False,False,True
ulta,170,False,False,False,False,False,False
ulta,176,False,False,False,False,False,False
ulta,178,False,False,False,False,False,True
ulta,205,True,False,True,False,False,True
ulta,234,False,False,False,False,False,False
ulta,224,True,False,True,False,False,True
ulta,199,True,False,True,False,False,True
ulta,215,False,False,False,False,False,False
ulta,222,False,False,False,False,False,False
ulta,223,False,False,False,False,False,True
ulta,246,False,False,False,False,False,True
ulta,211,True,False,False,False,False,True
ulta,220,True,False,False,False,False,False
ulta,201,False,False,False,False,False,False
ulta,245,False,False,False,False,False,True
ulta,248,False,False,False,False,False,True
ulta,250,False,False,False,False,False,True
ulta,265,False,False,False,False,False,False
ulta,254,False,False,True,False,False,True
ulta,263,True,False,False,False,False,True
ulta,288,False,False,False,False,False,False
ulta,303,False,True,False,False,False,True
ulta,314,False,False,True,False,False,False
ulta,329,False,False,False,False,False,True
ulta,356,False,False,False,False,False,True
ulta,338,False,False,False,False,False,True
ulta,350,False,False,False,False,False,True
ulta,351,True,False,False,False,False,True
ulta,357,False,True,False,False,False,False
ulta,359,False,False,True,False,True,True
ulta,362,False,True,False,False,False,False
ulta,369,False,False,False,False,False,True
ulta,370,True,False,False,False,False,False
ulta,368,True,False,False,False,False,False
ulta,372,False,False,True,False,False,False
ulta,373,False,False,False,False,False,True
ulta,379,False,False,False,False,False,True
ulta,380,False,False,False,False,False,True
ulta,416,False,False,False,False,False,True
ulta,383,False,False,False,False,False,False
ulta,387,False,False,False,False,False,True
ulta,386,False,False,False,False,False,True
ulta,390,False,False,False,False,False,True
ulta,395,False,False,False,False,False,True
ulta,399,False,False,False,False,False,False
ulta,403,False,False,False,False,False,False
ulta,405,False,False,False,False,False,False
ulta,401,False,False,False,False,False,True
ulta,408,False,False,False,False,False,True
ulta,409,True,False,False,False,False,True
ulta,410,False,False,False,False,False,False
ulta,442,True,False,False,False,False,False
ulta,415,False,False,False,False,False,False
ulta,417,False,False,False,False,False,False
ulta,418,True,False,False,False,False,True
ulta,419,False,False,False,False,False,False
ulta,420,False,False,False,False,False,True
ulta,426,False,False,False,False,False,False
ulta,427,False,False,False,False,False,False
ulta,428,False,False,False,False,False,False
ulta,429,False,False,False,False,False,False
ulta,430,True,False,False,False,False,False
ulta,414,False,False,False,False,False,True
ulta,433,True,False,False,False,False,False
ulta,407,True,False,False,False,False,True
ulta,435,False,False,False,False,True,True
ulta,450,False,False,True,False,False,False
ulta,453,True,False,False,False,False,True
ulta,454,False,False,False,False,False,False
ulta,434,True,False,True,False,False,True
ulta,438,False,False,False,False,False,True
ulta,440,True,False,False,False,False,False
ulta,441,False,False,True,False,False,True
ulta,412,False,False,False,False,False,True
ulta,444,True,False,True,False,False,True
ulta,445,True,False,False,False,False,True
ulta,446,True,False,False,False,False,True
ulta,447,False,False,False,False,False,False
ulta,423,False,False,False,False,False,True
ulta,391,False,False,False,False,False,True
ulta,392,False,True,False,False,False,True
ulta,393,False,False,False,False,False,True
ulta,451,False,False,False,False,False,True
ulta,457,False,False,False,False,False,True
ulta,458,False,False,False,False,False,True
ulta,459,False,False,False,False,False,False
ulta,464,False,False,False,False,False,True
ulta,461,False,False,False,False,False,False
ulta,465,True,False,False,False,False,False
ulta,469,False,False,False,False,False,True
ulta,468,False,False,False,False,False,False
ulta,470,False,False,False,False,False,True
ulta,471,False,False,True,False,False,True
ulta,472,True,False,True,False,False,True
ulta,473,False,False,False,False,False,False
ulta,474,True,False,False,False,False,True
ulta,477,False,False,False,False,False,True
ulta,479,False,True,False,False,False,True
ulta,476,False,False,False,False,False,False
ulta,495,False,False,False,False,False,True
ulta,492,False,False,False,False,False,True
ulta,496,False,False,False,False,False,True
ulta,478,True,False,True,False,False,False
ulta,480,False,False,False,False,False,False
ulta,481,True,False,False,False,False,True
ulta,482,False,False,True,False,False,True
ulta,486,True,False,False,False,False,False
ulta,485,False,False,False,False,False,True
ulta,499,False,False,False,False,False,True
ulta,488,False,False,False,False,False,True
ulta,489,False,False,False,False,False,False
ulta,497,False,False,False,False,False,True
ulta,466,False,False,False,False,False,False
ulta,500,False,False,False,False,False,True
ulta,503,False,False,False,False,False,True
ulta,502,False,False,False,False,False,True
ulta,504,False,False,True,False,False,False
ulta,507,False,False,False,False,False,True
ulta,509,False,False,False,False,False,False
ulta,508,False,False,False,False,False,False
ulta,506,True,False,False,False,False,False
ulta,510,False,False,False,False,False,False
ulta,511,True,False,False,False,False,True
ulta,512,False,False,False,False,False,False
ulta,516,False,False,False,False,False,False
ulta,513,False,False,False,False,False,False
ulta,515,True,False,False,False,False,False
ulta,520,True,False,False,False,False,False
ulta,518,False,False,False,False,False,False
ulta,570,True,False,False,False,False,False
ulta,521,False,False,True,False,False,True
ulta,522,False,False,False,False,False,True
ulta,571,False,False,False,False,False,True
ulta,572,False,False,False,False,False,True
ulta,569,False,False,False,False,False,True
ulta,574,False,False,False,False,False,True
ulta,528,True,False,False,False,False,True
ulta,526,True,False,False,False,False,False
ulta,525,True,False,False,False,True,True
ulta,530,False,False,False,False,False,False
ulta,529,True,False,False,False,False,True
ulta,534,False,False,False,False,False,False
ulta,532,False,False,False,False,False,True
ulta,535,True,False,True,False,False,True
ulta,540,True,False,False,False,False,False
ulta,573,True,False,False,False,False,False
ulta,575,True,False,True,False,True,True
ulta,539,False,False,False,False,False,True
ulta,541,False,False,False,False,False,False
ulta,537,False,False,False,False,False,True
ulta,543,True,False,False,False,False,False
ulta,544,False,False,False,False,False,False
ulta,546,False,False,False,False,False,True
ulta,548,False,False,False,False,False,True
ulta,549,False,False,False,False,False,True
ulta,551,False,False,False,False,False,False
ulta,550,False,False,False,False,False,False
ulta,545,False,False,False,False,False,True
ulta,553,False,False,False,False,False,True
ulta,554,False,False,True,False,False,True
ulta,555,True,False,False,False,False,False
ulta,556,True,False,False,False,True,True
ulta,557,False,False,False,False,False,False
ulta,561,False,False,False,False,False,True
ulta,560,False,False,True,False,False,False
ulta,564,False,False,False,False,False,False
ulta,563,False,False,False,False,False,False
ulta,565,True,False,False,False,False,False
ulta,568,False,True,False,False,False,True
ulta,567,False,False,True,False,False,True
ulta,577,False,False,True,False,False,True
ulta,580,False,False,False,False,False,True
ulta,581,False,False,False,False,False,False
ulta,582,False,False,False,False,False,False
ulta,613,True,False,False,False,True,False
ulta,614,False,False,False,False,False,False
ulta,583,False,False,False,False,False,True
ulta,584,False,False,False,False,False,True
ulta,586,False,False,False,False,False,True
ulta,585,False,False,False,False,False,False
ulta,587,False,False,False,False,False,True
ulta,589,False,False,False,False,False,True
ulta,597,False,False,False,False,False,True
ulta,594,False,False,False,False,False,True
ulta,615,False,False,False,False,False,False
ulta,640,True,False,False,False,False,False
ulta,639,True,False,False,False,True,False
ulta,591,False,False,False,False,False,True
ulta,592,False,False,False,False,False,True
ulta,596,False,False,False,False,False,True
ulta,599,False,True,False,False,False,False
ulta,632,True,False,False,False,False,True
ulta,600,True,False,False,False,False,True
ulta,601,False,False,False,False,False,False
ulta,603,False,False,False,False,False,True
ulta,602,False,False,False,False,False,True
ulta,607,True,False,False,False,False,True
ulta,605,False,False,False,False,False,True
ulta,606,True,False,False,False,False,False
ulta,609,False,False,False,False,False,True
ulta,626,False,False,False,False,False,True
ulta,610,False,False,False,False,False,True
ulta,1030,True,False,False,False,False,True
ulta,1038,False,False,False,False,False,True
ulta,616,False,False,False,False,False,True
ulta,612,True,False,False,False,False,False
ulta,617,False,False,False,False,False,True
ulta,618,False,False,False,False,False,True
ulta,620,False,False,False,False,False,True
ulta,624,True,False,False,False,False,False
ulta,621,False,False,False,False,False,False
ulta,623,True,False,False,False,True,False
ulta,627,False,False,False,False,False,False
ulta,625,False,False,False,False,False,True
ulta,630,True,False,False,False,False,True
ulta,628,True,False,False,False,False,True
ulta,638,True,False,False,False,False,False
ulta,747,False,False,False,False,False,False
